#,catalog,sub category,Name,Price,date
67141,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №108 (эластичный, белый), 25кг (42 шт/пал)","223,6",19.12.2023
68601,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШТУКАТУРКИ,"Декоративная минеральная штукатурка Kreizel ""Короед"" 2,0 мм (белая) 25кг (42 шт/пал)","252,4",19.12.2023
98609,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,СИСТЕМЫ УТЕПЛЕНИЯ ФАСАДОВ,"Клей для теплоизоляции + армирование (МВ и ППС) Kreisel №215, 25кг (42 шт/пал)","117,4",19.12.2023
110558,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,"Цементная стяжка Kreisel №442 (15-80мм), 25кг (42 шт/пал)","95,95",19.12.2023
95162,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,"Клей для газобетона ""Farbax"" 25кг (42 шт/пал)","63,9",19.12.2023
82683,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Kreisel №412 (3-15мм), 25 кг (42 шт/пал)","154,1",19.12.2023
108666,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Полипропиленовая микрофибра 0,9 кг ТМ ""Plast Bet""","183,45",19.12.2023
77667,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,КЛЕЯ ДЛЯ ПЕЧЕЙ И КАМИНОВ,"Клей термостойкий для печей и каминов С-18 +180С, 20кг (48 шт/пал) ТМ ""Artisan""","164,7",19.12.2023
79830,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШПАТЛЕВКИ,"Шпатлевка для швов ""FUGENFULLER"" 25 кг (50 шт/пал) ТМ ""Knauf""","187,9",19.12.2023
105371,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШТУКАТУРКИ,"Штукатурка универсальная ""ROTBAND"" 25кг (50 шт/пал) ТМ ""Knauf""","169,9",19.12.2023
69857,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ГИДРОИЗОЛЯЦИЯ,"Смесь для гидроизоляции Kreisel №810, 25кг (42 шт/пал)","199,95",19.12.2023
104484,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШТУКАТУРКИ,"Декоративная минеральная штукатурка Artisan ""Короед"" 2,5 мм (белая) 25кг (48 шт/пал)","215,75",19.12.2023
110750,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Kreisel №411 (2-35мм), 25 кг (42 шт/пал)","154,1",19.12.2023
95209,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашенная меш. 25 кг.,"126,5",19.12.2023
106936,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,"Гипсовый клей ""PERLFIX"" 25кг (50 шт/пал) ТМ ""Knauf""","135,9",19.12.2023
98796,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШТУКАТУРКИ,"Универсальная штукатурка SPRINT 30 кг (1 пал - 40 шт) ТМ ""Technogips""","146,85",19.12.2023
98866,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Гипс строительный марки ГВ Г-5 Н-II (25кг.) ТМ ""Technogips""","116,85",19.12.2023
110114,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Farbax (2-30мм), 25 кг (35 шт/пал)","125,9",19.12.2023
75851,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашеная меш. 4 кг,"28,5",19.12.2023
107646,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ГИДРОИЗОЛЯЦИЯ,"Гидроизоляция ЖИДКАЯ ПЛЕНКА 4,0 кг ТМ Coloriks","234,5",19.12.2023
66830,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,Песок мытый в мешке (40 кг),"29,9",19.12.2023
77120,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №104 (эластичный), 25кг (42 шт/пал)"," 218,1 руб.",19.12.2023
99756,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШПАТЛЕВКИ,"Шпатлевка для швов FUGA 5 кг (1 пал - 120 шт) ТМ ""Technogips""","44,9",19.12.2023
74290,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Цемент белый 25кг. (62 меш/пал),"186,5",19.12.2023
75000,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШПАТЛЕВКИ,Гипс строительный EUROgips (IZO) первичка (меш 25/бэг 54шт),"105,9",19.12.2023
106958,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Гипс строительный марки ГВ Г-7 30кг (бэг-40шт),"162,8",19.12.2023
78264,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ШПАТЛЕВКИ,Гипс строительный EUROgips (SATEN) вторичка (меш 25/бэг 54шт),"145,9",19.12.2023
78412,СУХИЕ СТРОИТЕЛЬНЫЕ СМЕСИ И ГИДРОИЗОЛЯЦИЯ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашеная меш. 38 кг.,"192,3",19.12.2023
69857,ГИДРОИЗОЛЯЦИЯ,ГИДРОИЗОЛЯЦИЯ,"Смесь для гидроизоляции Kreisel №810, 25кг (42 шт/пал)","199,95",19.12.2023
107646,ГИДРОИЗОЛЯЦИЯ,ГИДРОИЗОЛЯЦИЯ,"Гидроизоляция ЖИДКАЯ ПЛЕНКА 4,0 кг ТМ Coloriks","234,5",19.12.2023
95162,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,"Клей для газобетона ""Farbax"" 25кг (42 шт/пал)","63,9",19.12.2023
106936,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,КЛАДОЧНЫЕ И МОНТАЖНЫЕ СМЕСИ,"Гипсовый клей ""PERLFIX"" 25кг (50 шт/пал) ТМ ""Knauf""","135,9",19.12.2023
77856,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №102 (морозостойкий), 25кг (42 шт/пал)","109,95",19.12.2023
77854,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки СМ-11, 25кг (54 шт/пал) ТМ ""Ceresit""","105,35",19.12.2023
104233,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №103 (усиленный), 25кг (42 шт/пал)","115,25",19.12.2023
84617,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,Клей для плитки Строитель СТ-11 25кг (42 шт/пал),"54,9",19.12.2023
108570,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Усиленный эластичный клей для керамогранита и крупноформатной плитки ""Farbax"" 25кг (42 шт/пал)","77,9",19.12.2023
93197,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки ""Farbax""/GP-15 с фиброй 25кг (42 шт/пал)","73,9",19.12.2023
92754,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки ""Farbax""/GP 25кг (42 шт/пал)","66,9",19.12.2023
67141,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №108 (эластичный, белый), 25кг (42 шт/пал)","223,6",19.12.2023
77120,КЛЕЯ ДЛЯ ПЛИТКИ,КЛЕЯ ДЛЯ ПЛИТКИ,"Клей для плитки Kreisel №104 (эластичный), 25кг (42 шт/пал)"," 218,1 руб.",19.12.2023
82683,РОВНИТЕЛИ ДЛЯ ПОЛОВ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Kreisel №412 (3-15мм), 25 кг (42 шт/пал)","154,1",19.12.2023
110750,РОВНИТЕЛИ ДЛЯ ПОЛОВ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Kreisel №411 (2-35мм), 25 кг (42 шт/пал)","154,1",19.12.2023
110114,РОВНИТЕЛИ ДЛЯ ПОЛОВ,РОВНИТЕЛИ ДЛЯ ПОЛОВ,"Смесь для пола самовыр-ся Farbax (2-30мм), 25 кг (35 шт/пал)","125,9",19.12.2023
108471,СИСТЕМЫ УТЕПЛЕНИЯ ФАСАДОВ,СИСТЕМЫ УТЕПЛЕНИЯ ФАСАДОВ,"Клей для теплоизоляции и армирования ""Farbax"" 25кг (42 шт/пал)","93,9",19.12.2023
98609,СИСТЕМЫ УТЕПЛЕНИЯ ФАСАДОВ,СИСТЕМЫ УТЕПЛЕНИЯ ФАСАДОВ,"Клей для теплоизоляции + армирование (МВ и ППС) Kreisel №215, 25кг (42 шт/пал)","117,4",19.12.2023
110558,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,"Цементная стяжка Kreisel №442 (15-80мм), 25кг (42 шт/пал)","95,95",19.12.2023
66830,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,ЦЕМЕНТНО-ПЕСЧАНЫЕ СМЕСИ,Песок мытый в мешке (40 кг),"29,9",19.12.2023
108929,ШПАТЛЕВКИ,ШПАТЛЕВКИ,Шпатлевка гипсовая Farbax первичка (25кг/пал.40шт),"83,9",19.12.2023
70014,ШПАТЛЕВКИ,ШПАТЛЕВКИ,"Шпаклевка универсальная Белая, С-31, 25кг (42 шт/пал) ТМ ""Artisan""","278,2",19.12.2023
109199,ШПАТЛЕВКИ,ШПАТЛЕВКИ,Шпатлевка гипсовая Farbax вторичка (25кг/пал.40шт),"129,9",19.12.2023
95241,ШПАТЛЕВКИ,ШПАТЛЕВКИ,"Шпатлевка HP FINISH 25кг ТМ ""Knauf"" (50 шт/пал) ТМ ""Knauf""","159,9",19.12.2023
95922,ШПАТЛЕВКИ,ШПАТЛЕВКИ,"Шпатлевка HP START 30кг ТМ ""Knauf"" (40 шт/пал) ТМ ""Knauf""","134,9",19.12.2023
79830,ШПАТЛЕВКИ,ШПАТЛЕВКИ,"Шпатлевка для швов ""FUGENFULLER"" 25 кг (50 шт/пал) ТМ ""Knauf""","187,9",19.12.2023
99756,ШПАТЛЕВКИ,ШПАТЛЕВКИ,"Шпатлевка для швов FUGA 5 кг (1 пал - 120 шт) ТМ ""Technogips""","44,9",19.12.2023
75000,ШПАТЛЕВКИ,ШПАТЛЕВКИ,Гипс строительный EUROgips (IZO) первичка (меш 25/бэг 54шт),"105,9",19.12.2023
78264,ШПАТЛЕВКИ,ШПАТЛЕВКИ,Гипс строительный EUROgips (SATEN) вторичка (меш 25/бэг 54шт),"145,9",19.12.2023
80389,ШТУКАТУРКИ,ШТУКАТУРКИ,"Штукатурка минеральная Серая, С-30, 20кг (48 шт/пал) ТМ ""Artisan""","113,95",19.12.2023
68570,ШТУКАТУРКИ,ШТУКАТУРКИ,"Штукатурка на базе гипса Megips 30 кг (1 пал-40 шт) ТМ ""Casa Mare""","105,65",19.12.2023
68601,ШТУКАТУРКИ,ШТУКАТУРКИ,"Декоративная минеральная штукатурка Kreizel ""Короед"" 2,0 мм (белая) 25кг (42 шт/пал)","252,4",19.12.2023
105371,ШТУКАТУРКИ,ШТУКАТУРКИ,"Штукатурка универсальная ""ROTBAND"" 25кг (50 шт/пал) ТМ ""Knauf""","169,9",19.12.2023
104484,ШТУКАТУРКИ,ШТУКАТУРКИ,"Декоративная минеральная штукатурка Artisan ""Короед"" 2,5 мм (белая) 25кг (48 шт/пал)","215,75",19.12.2023
98796,ШТУКАТУРКИ,ШТУКАТУРКИ,"Универсальная штукатурка SPRINT 30 кг (1 пал - 40 шт) ТМ ""Technogips""","146,85",19.12.2023
95374,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Цемент CEM II A-S 32,5R/ПЦ М500-Д20 40кг. (РЦК) паллет -44 меш","100,9",19.12.2023
76503,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Цемент CEM II A-S 32,5R/ПЦ М400-Д20 40кг. (РЦК) паллет -44 меш","91,8",19.12.2023
108666,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Полипропиленовая микрофибра 0,9 кг ТМ ""Plast Bet""","183,45",19.12.2023
95209,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашенная меш. 25 кг.,"126,5",19.12.2023
98866,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,"Гипс строительный марки ГВ Г-5 Н-II (25кг.) ТМ ""Technogips""","116,85",19.12.2023
75851,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашеная меш. 4 кг,"28,5",19.12.2023
74290,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Цемент белый 25кг. (62 меш/пал),"186,5",19.12.2023
106958,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Гипс строительный марки ГВ Г-7 30кг (бэг-40шт),"162,8",19.12.2023
78412,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,ЦЕМЕНТ И ИНЕРТНЫЕ МАТЕРИАЛЫ,Известь строительная негашеная меш. 38 кг.,"192,3",19.12.2023
77667,КЛЕЯ ДЛЯ ПЕЧЕЙ И КАМИНОВ,КЛЕЯ ДЛЯ ПЕЧЕЙ И КАМИНОВ,"Клей термостойкий для печей и каминов С-18 +180С, 20кг (48 шт/пал) ТМ ""Artisan""","164,7",19.12.2023
105580,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Минеральная вата в листах,"Минвата НТ Фасад (50*600*1000 мм) 0,6 м2, 135 пл. (4 шт/уп)","84,5",19.12.2023
110960,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенополистирол,Экструдированный пенополистирол XPS SYMMER 20х550х1200 см 21 шт/уп,"37,4",19.12.2023
81658,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенопласт,"Пенопласт ППС 5 М15-25 (Крабус) 9,5-10 кг",40,19.12.2023
81044,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенопласт,"Пенопласт ППС 4 М15-25 (Крабус) 9,5-10 кг","31,8",19.12.2023
79109,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенопласт,"Пенопласт ППС 2 М15-25 (Крабус) 9,5-10 кг","17,5",19.12.2023
79110,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенопласт,"Пенопласт ППС 3 М15-25 (Крабус) 9,5-10 кг","24,7",19.12.2023
108743,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Минеральная вата в листах,"Каменная вата листовая ρ= 50гр. (100*600*1200 мм) 0,72м2 (4 шт/уп) Stone Wool","150,6",19.12.2023
110961,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенополистирол,Экструдированный пенополистирол XPS SYMMER 30х550х1200 см 14 шт/уп,"51,25",19.12.2023
110963,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенополистирол,Экструдированный пенополистирол XPS SYMMER 40х550х1200 см 10 шт/уп,"68,9",19.12.2023
110962,ТЕПЛОИЗОЛЯЦИЯ И ШУМОИЗОЛЯЦИЯ,Пенополистирол,Экструдированный пенополистирол XPS SYMMER 50х550х1200 см 8 шт/уп,"85,85",19.12.2023
